1	11.94390716	800	0	1	0	0.9940127537
1	12.95938104	800	0	1	0	0.9583182399
1	14.07156673	800	0	1	0	0.9490913192
1	15.03868472	800	0	1	0	0.9222478146
1	16.00580271	800	0	1	0	0.8865703877
1	17.21470019	800	0	1	0	0.8773092932
1	17.98839458	800	0	1	0	0.877035903
1	19.10058027	800	0	1	0	0.8678089822
1	19.97098646	800	0	1	0	0.858667496
1	7.626459144	800	0.2	0.85	0.15	0.752027027
1	8.988326848	800	0.2	0.85	0.15	0.6621621622
1	10.89494163	800	0.2	0.85	0.15	0.5864864865
1	13.3463035	800	0.2	0.85	0.15	0.5060810811
1	16.34241245	800	0.2	0.85	0.15	0.4209459459
1	19.88326848	800	0.2	0.85	0.15	0.2932432432
1	25.3307393	800	0.2	0.85	0.15	0.297972973
1	31.3229572	800	0.2	0.85	0.15	0.3074324324
1	37.85992218	800	0.2	0.85	0.15	0.3263513514
1	44.94163424	800	0.2	0.85	0.15	0.3358108108
1	52.29571984	800	0.2	0.85	0.15	0.35
1	60.19455253	800	0.2	0.85	0.15	0.3641891892
1	66.73151751	800	0.2	0.85	0.15	0.35
1	66.73151751	800	0.2	0.85	0.15	0.35
1	72.99610895	800	0.2	0.85	0.15	0.3405405405
1	80.62256809	800	0.2	0.85	0.15	0.3216216216
1	88.52140078	800	0.2	0.85	0.15	0.3074324324
1	96.96498054	800	0.2	0.85	0.15	0.2885135135
1	106.4980545	800	0.2	0.85	0.15	0.2695945946
1	114.1245136	800	0.2	0.85	0.15	0.2554054054
1	121.2062257	800	0.2	0.85	0.15	0.2364864865
1	7.626459144	800	0.1	0.85	0.15	1.016891892
1	8.443579767	800	0.1	0.85	0.15	0.9506756757
1	8.988326848	800	0.1	0.85	0.15	0.8939189189
1	10.89494163	800	0.1	0.85	0.15	0.8182432432
1	12.80155642	800	0.1	0.85	0.15	0.7331081081
1	14.70817121	800	0.1	0.85	0.15	0.6385135135
1	16.88715953	800	0.1	0.85	0.15	0.5439189189
1	19.06614786	800	0.1	0.85	0.15	0.4445945946
1	19.88326848	800	0.1	0.85	0.15	0.3925675676
1	26.96498054	800	0.1	0.85	0.15	0.3972972973
1	34.31906615	800	0.1	0.85	0.15	0.3972972973
1	42.49027237	800	0.1	0.85	0.15	0.3972972973
1	49.84435798	800	0.1	0.85	0.15	0.402027027
1	57.74319066	800	0.1	0.85	0.15	0.4067567568
1	60.46692607	800	0.1	0.85	0.15	0.4067567568
1	70	800	0.1	0.85	0.15	0.3972972973
1	77.3540856	800	0.1	0.85	0.15	0.3878378378
1	85.25291829	800	0.1	0.85	0.15	0.3831081081
1	93.42412451	800	0.1	0.85	0.15	0.3736486486
1	101.3229572	800	0.1	0.85	0.15	0.3689189189
1	108.6770428	800	0.1	0.85	0.15	0.3641891892
1	116.0311284	800	0.1	0.85	0.15	0.3547297297
1	116.0311284	800	0.1	0.85	0.15	0.3547297297
1	120.6614786	800	0.1	0.85	0.15	0.3452702703
1	8.171206226	800	0	0.85	0.15	1.310135135
1	8.988326848	800	0	0.85	0.15	1.191891892
1	10.35019455	800	0	0.85	0.15	1.102027027
1	11.9844358	800	0	0.85	0.15	1.012162162
1	13.89105058	800	0	0.85	0.15	0.9033783784
1	15.52529183	800	0	0.85	0.15	0.7851351351
1	17.15953307	800	0	0.85	0.15	0.6858108108
1	18.52140078	800	0	0.85	0.15	0.5817567568
1	20.42801556	800	0	0.85	0.15	0.4966216216
